,Sun x,Sun y,Sun z,Magnetometer x,Magnetometer y,Magnetometer z,Earth x,Earth y,Earth z,Angular momentum of wheels x,Angular momentum of wheels y,Angular momentum of wheels z,Sun in view,Current fault
1324,0.0,0.0,0.0,1.333339906650561e-06,1.123328800820149e-07,3.638419242509973e-07,-6642538.178368469,-882847.301705462,1586030.3855964493,2.268308048403439e-06,8.553573934357525e-07,-1.9412870051486764e-06,False,None
1325,0.0,0.0,0.0,1.449338307184166e-06,1.1783803161871861e-07,4.006988361828119e-07,-6632168.1804981455,-903939.0556891965,1580476.0367690795,2.270597122788689e-06,8.566494013247659e-07,-1.9446542384767466e-06,False,None
1326,0.0,0.0,0.0,1.5027735438109238e-06,1.3427435815510426e-07,4.1150113597039603e-07,-6625638.514732595,-893612.9959960295,1598816.1253790152,2.272885119817957e-06,8.579423891251525e-07,-1.9480244888606534e-06,False,None
1327,0.0,0.0,0.0,1.5183328750129557e-06,1.4166775207380873e-07,4.1216025391481864e-07,-6624861.563163628,-882507.1539135728,1604239.605304418,2.2751720293772883e-06,8.592363559038049e-07,-1.951397754393374e-06,False,None
1328,0.0,0.0,0.0,1.5146313056700408e-06,1.364540134525589e-07,4.116770884869979e-07,-6626402.982052458,-876360.9783060595,1602173.7040677718,2.277457850291107e-06,8.605312918455351e-07,-1.9547740362453433e-06,False,None
1329,0.0,0.0,0.0,1.55982971400405e-06,1.49854220395965e-07,4.2366307820632973e-07,-6619679.090528886,-885886.955243093,1612561.0690983697,2.2797425837298688e-06,8.618272118351356e-07,-1.958153332511533e-06,False,None
1330,0.0,0.0,0.0,1.3872953268301876e-06,1.3492048846065044e-07,3.7766913335201154e-07,-6629271.467886419,-895210.907404178,1617884.6543540938,2.2820262222148655e-06,8.631241062031069e-07,-1.961535643065129e-06,False,None
1331,0.0,0.0,0.0,1.5087934086104383e-06,1.505098503080947e-07,4.099825708636407e-07,-6619792.130675959,-893182.5421419336,1622311.4189209056,2.2843087631011946e-06,8.644219743997585e-07,-1.9649209674439617e-06,False,None
1332,0.0,0.0,0.0,1.3569103182909806e-06,1.4521169859272963e-07,3.6721818127060156e-07,-6625558.240020968,-897842.6584192496,1641844.345195708,2.2865902026298424e-06,8.657208166637123e-07,-1.968309304842273e-06,False,None
1333,0.0,0.0,0.0,1.399362418792182e-06,1.4522794966393265e-07,3.7817712240181025e-07,-6625076.752293206,-885951.6793627392,1637120.3223549384,2.2888705301747677e-06,8.670206310432297e-07,-1.9717006533442234e-06,False,None
1334,0.0,0.0,0.0,1.3477956873252117e-06,1.5638746988723836e-07,3.5980276157869e-07,-6623433.851656768,-882161.6285381452,1662619.0883355723,2.2911497490916696e-06,8.683214280220693e-07,-1.975095012133336e-06,False,None
1335,0.0,0.0,0.0,1.572925830689331e-06,1.8604640590059874e-07,4.202208070657816e-07,-6606088.28479954,-883233.3330759681,1667299.9052834366,2.2934278460788655e-06,8.696231933862219e-07,-1.9784923804846063e-06,False,None
1336,0.0,0.0,0.0,1.4061770006081432e-06,1.6412933277471096e-07,3.768800713337911e-07,-6616690.234239187,-888436.5623340769,1668449.4501540551,2.295704815203114e-06,8.709259331511864e-07,-1.9818927562868973e-06,False,None
1337,0.0,0.0,0.0,1.3903833899194969e-06,1.693335097362572e-07,3.7134573699339875e-07,-6614873.463100648,-890373.839512249,1679664.754537248,2.297980656457245e-06,8.722296534923074e-07,-1.985296138646513e-06,False,None
1338,0.0,0.0,0.0,1.5512853393161431e-06,1.9148789156392444e-07,4.127934997132107e-07,-6604630.951806317,-884377.8115471457,1678436.4266626236,2.3002553632617605e-06,8.73534350012623e-07,-1.988702526806863e-06,False,None
1339,0.0,0.0,0.0,1.5033704779909665e-06,1.9136091172210878e-07,4.0116856472199587e-07,-6602876.5253620595,-896594.6862735046,1691817.8311961275,2.30252893585981e-06,8.748400157868119e-07,-1.9921119218154343e-06,False,None
1340,0.0,0.0,0.0,1.4171496389321848e-06,1.861066213984687e-07,3.762128181559374e-07,-6606762.855406407,-893084.0828322396,1702886.7667798179,2.3048013644620177e-06,8.76146657550962e-07,-1.995524320616204e-06,False,None
1341,0.0,0.0,0.0,1.66097510052591e-06,2.1819138598385335e-07,4.390584525104608e-07,-6593830.662052365,-882732.4330337993,1694832.0880359798,2.3070726439349786e-06,8.77454274399559e-07,-1.998939722237524e-06,False,None
1342,0.0,0.0,0.0,1.3508905287309424e-06,1.8084742349059728e-07,3.564292169182678e-07,-6611325.942354722,-884632.3031136337,1709458.4872432281,2.3093427786969137e-06,8.787628556541856e-07,-2.0023581291602943e-06,False,None
1343,0.0,0.0,0.0,1.4874495185717585e-06,2.0711514270094933e-07,3.9249417334749414e-07,-6596645.960209064,-891318.2819381179,1724043.5134919998,2.3116117625167144e-06,8.800724100996057e-07,-2.0057795387860974e-06,False,None
1344,0.0,0.0,0.0,1.4135166289306782e-06,1.99283348684128e-07,3.7213847840158434e-07,-6600624.842296773,-889901.1478870725,1730123.5359502148,2.3138795835028933e-06,8.813829449125199e-07,-2.009203947498022e-06,False,None
1345,0.0,0.0,0.0,1.5023866049061882e-06,2.1245832598227536e-07,3.939788399496936e-07,-6595910.252443344,-880841.3950400233,1728532.055955698,2.3161462389807705e-06,8.82694461302234e-07,-2.0126313545361613e-06,False,None
1346,0.0,0.0,0.0,1.4585197096796742e-06,2.1365345210658685e-07,3.8037881018127357e-07,-6596341.090174018,-879516.1789228072,1739660.3943917938,2.318411730348539e-06,8.840069566929525e-07,-2.016061760580263e-06,False,None
1347,0.0,0.0,0.0,1.4546339789063194e-06,2.1283427236236423e-07,3.796942796377836e-07,-6596621.1957626995,-881801.5215798035,1738432.9937170106,2.320676051947561e-06,8.853204251586752e-07,-2.019495165248951e-06,False,None
1348,0.0,0.0,0.0,1.4096815996773795e-06,2.1239402260741944e-07,3.6636903270885435e-07,-6596685.685773637,-879570.1569852751,1752207.8597827929,2.3229392043732334e-06,8.866348645388624e-07,-2.022931568984063e-06,False,None
1349,0.0,0.0,0.0,1.3914406186145344e-06,2.0836078146565112e-07,3.632545785578569e-07,-6596978.3990319595,-887853.987942299,1751999.3989344044,2.325201179873341e-06,8.879502794295456e-07,-2.0263709694162017e-06,False,None
1350,0.0,0.0,0.0,1.5086906448199065e-06,2.3657329276992792e-07,3.8948467466330836e-07,-6586751.863533027,-875070.6597352155,1765565.4725684114,2.327461977356888e-06,8.892666737261775e-07,-2.0298133657394074e-06,False,None
1351,0.0,0.0,0.0,1.5079035407559567e-06,2.385805431289246e-07,3.9049775459147846e-07,-6584070.653967668,-884875.6886012523,1770948.1764171608,2.329721589421193e-06,8.90584041747348e-07,-2.033258757134184e-06,False,None
1352,0.0,0.0,0.0,1.6465699276698892e-06,2.7654705644244526e-07,4.2473364347266365e-07,-6567684.212856143,-895454.6126377211,1793245.7996308138,2.3319800111915716e-06,8.919023868739299e-07,-2.036707142023267e-06,False,None
1353,0.0,0.0,0.0,1.3986716629646659e-06,2.2294868549935106e-07,3.6059907870467437e-07,-6591575.878995742,-877626.2323606225,1776135.2877424422,2.334237226295479e-06,8.932217061254726e-07,-2.0401585171494464e-06,False,None
1354,0.0,0.0,0.0,1.437436863500188e-06,2.409625044420514e-07,3.6818668296338976e-07,-6583770.735766789,-880809.4932386491,1793229.4496297415,2.3364932502556073e-06,8.94542003808569e-07,-2.0436128853872387e-06,False,None
1355,0.0,0.0,0.0,1.5038790460062957e-06,2.517849952726739e-07,3.846947203259251e-07,-6579377.378702703,-874396.9761026644,1795306.249120778,2.338748072335267e-06,8.958632711742508e-07,-2.0470702455875717e-06,False,None
1356,0.0,0.0,0.0,1.3928874806410048e-06,2.3586769881636982e-07,3.581380680551316e-07,-6583193.13787363,-893428.6812232316,1801413.605724913,2.3410016908609375e-06,8.971855172273336e-07,-2.0505305960684666e-06,False,None
1357,0.0,0.0,0.0,1.4783887476863358e-06,2.6365807348947675e-07,3.7678714835705007e-07,-6571206.138899116,-891077.5815316048,1824032.8313144129,2.3432541009283613e-06,8.985087389224058e-07,-2.0539939361595647e-06,False,None
1358,0.0,0.0,0.0,1.479582907591125e-06,2.629224790559976e-07,3.7755372597589e-07,-6571411.30470524,-892721.1823583926,1822112.047599436,2.345505288078148e-06,8.998329372927555e-07,-2.057460262401562e-06,False,None
1359,0.0,0.0,0.0,1.4380758200821982e-06,2.6190903495578603e-07,3.6437583221547434e-07,-6572780.420260142,-887661.643333246,1830645.5469957092,2.347755253255108e-06,9.011581117354128e-07,-2.060929575099632e-06,False,None
1360,0.0,0.0,0.0,1.4919710915591293e-06,2.7615705243078603e-07,3.781960309352996e-07,-6565566.963259505,-894710.971029208,1839444.3660034272,2.3500039930558588e-06,9.02484253918251e-07,-2.0644018746744833e-06,False,None
1361,0.0,0.0,0.0,1.3574901882463944e-06,2.5090311363377744e-07,3.428812227419989e-07,-6575922.164498802,-886159.0909767821,1842364.0413573799,2.3522515002589826e-06,9.03811367396167e-07,-2.067877158941101e-06,False,None
1362,0.0,0.0,0.0,1.6786987351085927e-06,3.259896071621003e-07,4.2023279802693214e-07,-6548974.285451016,-883420.9909336292,1861172.442186729,2.3544977758388258e-06,9.051394557944035e-07,-2.0713554276004066e-06,False,None
1363,0.0,0.0,0.0,1.4865426424764912e-06,2.8048725858586357e-07,3.740193495955572e-07,-6564232.35777664,-883810.4984533149,1851253.2792574863,2.356742805086966e-06,9.064685172174458e-07,-2.0748366774909043e-06,False,None
1364,0.0,0.0,0.0,1.4574462325437462e-06,2.8193184264687694e-07,3.6553610510545606e-07,-6562261.8891603295,-888713.9286864622,1863495.2688362044,2.3589865958969164e-06,9.077985557108683e-07,-2.07832090987461e-06,False,None
1365,0.0,0.0,0.0,1.3195860977080608e-06,2.5625491483216913e-07,3.3009989171169916e-07,-6571908.410144762,-885760.5950485078,1868251.4667186013,2.361229140669546e-06,9.09129568733693e-07,-2.0818081233402985e-06,False,None
1366,0.0,0.0,0.0,1.3006370297173982e-06,2.713302616313712e-07,3.2023147371533097e-07,-6562587.909226012,-883978.2754667039,1908047.9797051186,2.3634704387526985e-06,9.104615570887862e-07,-2.0852983176178897e-06,False,None
1367,0.0,0.0,0.0,1.411247944326733e-06,2.928024079481509e-07,3.4824314749414693e-07,-6555789.22099165,-885884.3637806921,1900245.4659121202,2.365710466606215e-06,9.117945219268296e-07,-2.088791486944057e-06,False,None
1368,0.0,0.0,0.0,1.6415510124764684e-06,3.371813683729765e-07,4.055128847070139e-07,-6543462.747547768,-879994.7671552713,1890818.1801564046,2.367949227456274e-06,9.131284574010502e-07,-2.0922876329425493e-06,False,None
1369,0.0,0.0,0.0,1.452410296366788e-06,3.1497967847112907e-07,3.5606382157946214e-07,-6544412.167056533,-895600.7550982075,1924838.1160715623,2.370186725037097e-06,9.14463363978306e-07,-2.0957867564383266e-06,False,None
1370,0.0,0.0,0.0,1.424653337902859e-06,3.0272641563469225e-07,3.4853078094497053e-07,-6551574.949266401,-876574.4048722844,1916111.0546110603,2.3724229388950274e-06,9.157992396908156e-07,-2.0992888527918756e-06,False,None
1371,0.0,0.0,0.0,1.4904890474583773e-06,3.2211107598405164e-07,3.6481492606009823e-07,-6543661.691826577,-888750.1432499745,1921231.743150534,2.37465787698412e-06,9.171360922574706e-07,-2.102793922806294e-06,False,None
1372,0.0,0.0,0.0,1.5344841568136916e-06,3.335015494108584e-07,3.744503237673905e-07,-6539239.257676221,-882337.363288843,1929199.6856307967,2.376891534105092e-06,9.184739127540325e-07,-2.1063019665212986e-06,False,None
1373,0.0,0.0,0.0,1.3610552517259625e-06,2.98550303726483e-07,3.3021347555093415e-07,-6550877.642108829,-875810.3817101258,1935894.0219906336,2.3791239051357904e-06,9.198127132770223e-07,-2.1098129809308843e-06,False,None
1374,0.0,0.0,0.0,1.3374588959182466e-06,2.903161425329695e-07,3.2789631892121424e-07,-6551762.261030288,-897545.1859353095,1928918.8342547503,2.3813549894548197e-06,9.211524903315215e-07,-2.113326966395184e-06,False,None
